Count_Cells_Green,Count_Cells_Red,Count_FilteredGreen,Count_FilteredGreenRedDouble,Count_FilteredRed,Count_Nuclei,ExecutionTime_01LoadImages,ExecutionTime_02CorrectIlluminationCalculate,ExecutionTime_03CorrectIlluminationCalculate,ExecutionTime_04CorrectIlluminationCalculate,ExecutionTime_05CorrectIlluminationApply,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07CorrectIlluminationApply,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09IdentifySecondaryObjects,ExecutionTime_10IdentifySecondaryObjects,ExecutionTime_11MeasureImageIntensity,ExecutionTime_12CalculateMath,ExecutionTime_13CalculateMath,ExecutionTime_14ApplyThreshold,ExecutionTime_15ApplyThreshold,ExecutionTime_16MeasureObjectSizeShape,ExecutionTime_17MeasureObjectIntensity,ExecutionTime_18MeasureObjectIntensity,ExecutionTime_19ConserveMemory,ExecutionTime_20FilterObjects,ExecutionTime_21FilterObjects,ExecutionTime_22RelateObjects,ExecutionTime_23FilterObjects,ExecutionTime_24RescaleIntensity,ExecutionTime_25RescaleIntensity,ExecutionTime_26RescaleIntensity,ExecutionTime_27GrayToColor,ExecutionTime_28OverlayOutlines,ExecutionTime_29OverlayOutlines,ExecutionTime_30SaveImages,ExecutionTime_31SaveImages,ExecutionTime_32SaveImages,FileName_DAPI,FileName_FITC,FileName_PI,Group_Index,Group_Number,ImageNumber,Intensity_MADIntensity_CorrGreen_Cells_Green,Intensity_MADIntensity_CorrRed_Cells_Red,Intensity_MaxIntensity_CorrGreen_Cells_Green,Intensity_MaxIntensity_CorrRed_Cells_Red,Intensity_MeanIntensity_CorrGreen_Cells_Green,Intensity_MeanIntensity_CorrRed_Cells_Red,Intensity_MedianIntensity_CorrGreen_Cells_Green,Intensity_MedianIntensity_CorrRed_Cells_Red,Intensity_MinIntensity_CorrGreen_Cells_Green,Intensity_MinIntensity_CorrRed_Cells_Red,Intensity_PercentMaximal_CorrGreen_Cells_Green,Intensity_PercentMaximal_CorrRed_Cells_Red,Intensity_StdIntensity_CorrGreen_Cells_Green,Intensity_StdIntensity_CorrRed_Cells_Red,Intensity_TotalArea_CorrGreen_Cells_Green,Intensity_TotalArea_CorrRed_Cells_Red,Intensity_TotalIntensity_CorrGreen_Cells_Green,Intensity_TotalIntensity_CorrRed_Cells_Red,MD5Digest_DAPI,MD5Digest_FITC,MD5Digest_PI,Math_Math_Green,Math_Math_Red,Metadata_Date,Metadata_Run,ModuleError_01LoadImages,ModuleError_02CorrectIlluminationCalculate,ModuleError_03CorrectIlluminationCalculate,ModuleError_04CorrectIlluminationCalculate,ModuleError_05CorrectIlluminationApply,ModuleError_06CorrectIlluminationApply,ModuleError_07CorrectIlluminationApply,ModuleError_08IdentifyPrimaryObjects,ModuleError_09IdentifySecondaryObjects,ModuleError_10IdentifySecondaryObjects,ModuleError_11MeasureImageIntensity,ModuleError_12CalculateMath,ModuleError_13CalculateMath,ModuleError_14ApplyThreshold,ModuleError_15ApplyThreshold,ModuleError_16MeasureObjectSizeShape,ModuleError_17MeasureObjectIntensity,ModuleError_18MeasureObjectIntensity,ModuleError_19ConserveMemory,ModuleError_20FilterObjects,ModuleError_21FilterObjects,ModuleError_22RelateObjects,ModuleError_23FilterObjects,ModuleError_24RescaleIntensity,ModuleError_25RescaleIntensity,ModuleError_26RescaleIntensity,ModuleError_27GrayToColor,ModuleError_28OverlayOutlines,ModuleError_29OverlayOutlines,ModuleError_30SaveImages,ModuleError_31SaveImages,ModuleError_32SaveImages,PathName_DAPI,PathName_FITC,PathName_PI,Scaling_DAPI,Scaling_FITC,Scaling_PI,Threshold_FinalThreshold_Cells_Green,Threshold_FinalThreshold_Cells_Red,Threshold_FinalThreshold_Nuclei,Threshold_FinalThreshold_ThreshGreen,Threshold_FinalThreshold_ThreshRed,Threshold_OrigThreshold_Cells_Green,Threshold_OrigThreshold_Cells_Red,Threshold_OrigThreshold_Nuclei,Threshold_OrigThreshold_ThreshGreen,Threshold_OrigThreshold_ThreshRed,Threshold_SumOfEntropies_Cells_Green,Threshold_SumOfEntropies_Cells_Red,Threshold_SumOfEntropies_Nuclei,Threshold_SumOfEntropies_ThreshGreen,Threshold_SumOfEntropies_ThreshRed,Threshold_WeightedVariance_Cells_Green,Threshold_WeightedVariance_Cells_Red,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_ThreshGreen,Threshold_WeightedVariance_ThreshRed
535.0,535.0,38.0,19.0,128.0,535.0,0.265625,3.671875,3.5,3.03125,0.015625,0.03125,0.015625,4.734375,4.078125,3.46875,0.078125,0,0,0.8125,0.8125,8.65625,0.171875,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.046875,0.03125,0.015625,0.40625,1.5,1.03125,0.125,0.078125,0.109375,334L_3_0003.tif,334L_3_0001.tif,334L_3_0002.tif,123,1,123,0.000297188875265,0.000751271378249,0.0579644,0.0519884,0.00337677665025,0.0049558872823,0.00300971744582,0.00431329477578,0.00125125,0.00143096,0.00102488418809,0.00109886487259,0.00274998994224,0.00291775087691,97572,91003,329.479,451.001,ab39fef9959572fb1d8dd32080520a51,865d90ae5069161f2b7825ad22631937,e86cd421044b891c5723241f7609d8cc,0.00752429361455,0.0107832369395,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00388840895433,0.00525568111295,0.00789306532694,0.00752429361455,0.0107832369395,0.00298643139175,0.00423467905904,0.008,0.00752429361455,0.0107832369395,-11.5629443961,-11.4394138338,-11.901481092,-11.5357735866,-11.3786015803,0.0215048364155,0.031823466037,0.210375521902,0.0251252848105,0.041147503739
435.0,435.0,13.0,8.0,57.0,435.0,0.1875,3.671875,3.515625,3.234375,0.015625,0.046875,0.015625,4.59375,4.09375,3.734375,0.078125,0,0,0.828125,0.8125,8.46875,0.15625,0.140625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.453125,0.984375,0.125,0.078125,0.09375,334L_4_0003.tif,334L_4_0001.tif,334L_4_0002.tif,124,1,124,0.000259332708083,0.000608772970736,0.0322947,0.0528507,0.00311369946082,0.00470916656974,0.00304484553635,0.00438010785729,0.00134024,0.0017141,0.00129513547117,0.00135648399349,0.000830796619857,0.00208626523965,77212,73720,240.415,347.16,e01a85607241f1cddcacf0145fc0b4a1,fe71d8d96bdff89f68c3c64c885f1203,5c0ebfbb75d229917d4a37e0c47e7ed6,0.00761211384088,0.0109502696432,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00390653466883,0.00533889716542,0.00789306532694,0.00761211384088,0.0109502696432,0.00299142112468,0.00430759910496,0.008,0.00761211384088,0.0109502696432,-11.5553345332,-11.436908148,-11.7919126486,-11.5205275102,-11.3685496307,0.0114200065876,0.0305007833385,0.276158583259,0.0236371538314,0.0415010692586
613.0,613.0,58.0,23.0,178.0,613.0,0.1875,3.484375,3.359375,3.546875,0.015625,0.03125,0.015625,4.75,2.90625,2.96875,0.09375,0,0,0.828125,0.8125,8.046875,0.21875,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.03125,0.015625,0.015625,0.390625,1.515625,1.03125,0.109375,0.09375,0.09375,334L_5_0003.tif,334L_5_0001.tif,334L_5_0002.tif,125,1,125,0.000295817386359,0.000864782836288,0.0512948,0.0553412,0.00344488758517,0.00528813862762,0.00292307441123,0.00447700824589,0.00128679,0.00166617,0.00121796745591,0.00104235070932,0.00232601938527,0.00292501353063,82104,95937,282.839,507.328,19cb32314caf0811740799971b381731,7e3359607a2864413496e7a142bfdad0,ab6097369cce80f56873182dd492bc5d,0.00730768602807,0.0111925206147,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00574134941337,0.00585070811574,0.00789306532694,0.00730768602807,0.0111925206147,0.00469563515154,0.00495781286423,0.008,0.00730768602807,0.0111925206147,-11.5476359163,-11.4428988613,-11.989362652,-11.5243343598,-11.3446878841,0.025728195015,0.0316986454998,0.169732231592,0.0338144528349,0.0417583213455
878.0,878.0,64.0,45.0,283.0,878.0,0.25,3.59375,3.390625,3.03125,0.015625,0.046875,0.015625,4.875,3.96875,2.953125,0.078125,0,0,0.828125,0.8125,8.875,0.25,0.21875,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.015625,0.03125,0.390625,1.515625,1.03125,0.125,0.09375,0.09375,334L_6_0003.tif,334L_6_0001.tif,334L_6_0002.tif,126,1,126,0.000249392352998,0.000679587363265,0.0610423,0.0533987,0.00328372193343,0.00497168341325,0.00304939365014,0.00400965148583,0.00138931,0.00150636,0.000507258874494,0.000758483639508,0.00208492716616,0.00320352302291,197138,131842,647.346,655.477,58f78531d8fd20bf082df562fa74bfad,5c63e692fbc41338ac143992165eb62d,90f4e670a6a62240772931f00b19fef9,0.00762348412536,0.0100241287146,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00388840895433,0.00681527944712,0.0078979411239,0.00762348412536,0.0100241287146,0.00295412290428,0.00582452513381,0.008,0.00762348412536,0.0100241287146,-11.5564645099,-11.4843070258,-12.1552476916,-11.5307875424,-11.4451803375,0.0244563432419,0.047093113664,0.225816311486,0.0306790633501,0.0563832275431
1308.0,1308.0,86.0,50.0,282.0,1308.0,0.203125,3.53125,3.34375,3.5,0.015625,0.015625,0.03125,5.109375,4.03125,4.390625,0.1875,0,0,0.84375,0.828125,10.0625,0.328125,0.328125,0.03125,0.203125,0.203125,0.03125,0.15625,0.03125,0.015625,0.03125,0.390625,1.515625,1.03125,0.125,0.09375,0.109375,334L_7_0003.tif,334L_7_0001.tif,334L_7_0002.tif,127,1,127,0.000273726996966,0.000525074428879,0.0491276,0.0485174,0.00323198694698,0.00472077319839,0.00300341565162,0.00424856785685,0.00126648,0.00146536,0.000368573913813,0.00034120376689,0.00169876643389,0.00227069719505,271316,293080,876.89,1383.56,0acb802741614cd6e41b8e7f19454580,d97a54253812c24be741732224a38062,f31868d55424833c59adf72dba7ebca5,0.00750853912905,0.0106214196421,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00388840895433,0.00486403245192,0.00789306532694,0.00750853912905,0.0106214196421,0.0029458980831,0.00392628265872,0.008,0.00750853912905,0.0106214196421,-11.5456017331,-11.5128025337,-12.1598688733,-11.5332201433,-11.4371040664,0.03308921362,0.0537056852926,0.362989398339,0.0386868354602,0.0765264780093
543.0,543.0,46.0,21.0,120.0,543.0,0.21875,3.5625,3.421875,3.0625,0.03125,0.015625,0.015625,4.703125,4.296875,4.375,0.078125,0,0,0.8125,0.828125,8.15625,0.203125,0.1875,0.03125,0.203125,0.203125,0.03125,0.15625,0.03125,0.03125,0.015625,0.375,1.5,1.015625,0.109375,0.09375,0.09375,334L_8_0003.tif,334L_8_0001.tif,334L_8_0002.tif,128,1,128,0.000269957119599,0.000509734381922,0.0368146,0.0543348,0.00321256464717,0.00466773936436,0.00299452501349,0.00429454119876,0.00152871,0.00190354,0.00091458674398,0.000897215044502,0.00142713874052,0.00185611373602,109339,111456,351.259,520.248,59edd79c05ec7071e6881d5554e7552e,bf6d0630b7a354c13a53ccb330fd7b45,25998e5ef5d20b41070ef61cdb52a6ea,0.00748631253373,0.0107363529969,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00388840895433,0.00487776401294,0.00794551657113,0.00748631253373,0.0107363529969,0.00291836801297,0.00402377837256,0.008,0.00748631253373,0.0107363529969,-11.5575312834,-11.6154965107,-11.9867115925,-11.5196545561,-11.5201232232,0.0192665423892,0.0268965882184,0.154555939827,0.025725968215,0.0394207547767
498.0,498.0,45.0,26.0,118.0,498.0,0.21875,3.921875,3.09375,3.34375,0.015625,0.015625,0.015625,4.65625,3.953125,3.59375,0.078125,0,0,0.828125,0.828125,8.53125,0.15625,0.171875,0.03125,0.203125,0.203125,0.03125,0.1875,0.03125,0.015625,0.03125,0.390625,1.46875,0.984375,0.125,0.078125,0.109375,334L_9_0003.tif,334L_9_0001.tif,334L_9_0002.tif,129,1,129,0.000265304814093,0.000657800352201,0.0529721,0.058491,0.00322521547856,0.00475957494284,0.00295242108405,0.00425159092993,0.00153259,0.00172258,0.00110195266011,0.00115518794908,0.00202114242223,0.00228257086376,90748,86566,292.682,412.017,a571657db0d4801ee6ce189e83038679,ac6387ca2cb72d1eeeaf516ffdcdb1bd,somethingb4ea741d1adfdc354f00767c47eb5,0.00738105271012,0.0106289773248,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00388840895433,0.00524197282462,0.00789306532694,0.00738105271012,0.0106289773248,0.00291619029752,0.00415734675212,0.008,0.00738105271012,0.0106289773248,-11.5579541537,-11.5510683483,-11.9083594874,-11.5359774035,-11.4746593849,0.0174505923513,0.026559203373,0.151280544291,0.0217778189007,0.038258509716
430.0,430.0,21.0,5.0,45.0,430.0,0.21875,3.953125,3.171875,3.390625,0.03125,0.015625,0.015625,4.65625,4.375,4.421875,0.078125,0,0,0.828125,0.796875,7.828125,0.1875,0.15625,0.03125,0.203125,0.21875,0.015625,0.15625,0.03125,0.015625,0.03125,0.390625,1.46875,0.984375,0.125,0.09375,0.078125,334R_10_0003.tif,334R_10_0001.tif,334R_10_0002.tif,130,1,130,0.000327506102622,0.000725211808458,0.0442877,0.0598151,0.00360871680097,0.0066498975859,0.00342662469484,0.00629531685263,0.00199201,0.00340862,0.00137185502236,0.00133847306992,0.00168570774338,0.0022619309905,72894,74712,263.054,496.827,3549ab32f32c1947efb01ade19dcedca,b3f953f3282ba64d574b5f4d678584af,8de0782b3c8975e9a27b4bafbf77f53b,0.0085665617371,0.0157382921316,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00437622070313,0.00710763433779,0.00789306532694,0.0085665617371,0.0157382921316,0.00342093645511,0.00614088853184,0.008,0.0085665617371,0.0157382921316,-11.5674347474,-11.1558198581,-11.7566322519,-11.5436057415,-11.0025194373,0.0139074619,0.014151136228,0.056074067916,0.0214712620414,0.0272079514572
467.0,467.0,31.0,9.0,32.0,467.0,0.21875,3.828125,3.046875,3.3125,0.03125,0.015625,0.015625,4.640625,4.203125,4.359375,0.078125,0,0,0.828125,0.8125,8.1875,0.15625,0.15625,0.03125,0.203125,0.21875,0.015625,0.171875,0.03125,0.015625,0.03125,0.390625,1.453125,1.0,0.125,0.078125,0.09375,334R_11_0003.tif,334R_11_0001.tif,334R_11_0002.tif,131,1,131,0.000348519766703,0.00070569710806,0.0560355,0.0558437,0.00410908185454,0.00791518998814,0.00375128397718,0.00752221932635,0.00224327,0.00435423,0.00126098634352,0.00120107135565,0.00293232055501,0.00236606036297,79303,83259,325.863,659.011,37433e3e47d7ba4e4b791fb823f5fe3b,d7cac08da5616f7af8b706f8033823bb,b890214cff3bcc2cc84245b39a5ce497,0.00937820994295,0.0188055483159,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.0048494148423,0.00845338195747,0.00794713149336,0.00937820994295,0.0188055483159,0.00379159834166,0.00733973316019,0.008,0.00937820994295,0.0188055483159,-11.5063305151,-11.0975463472,-11.8040870727,-11.4610861902,-10.9424344183,0.0156139603133,0.0104536505108,0.048370561001,0.018236370112,0.0177260131145
508.0,508.0,14.0,0.0,28.0,508.0,0.25,3.90625,3.0625,3.28125,0.015625,0.03125,0.015625,4.671875,4.46875,4.375,0.078125,0.015625,0,0.8125,0.8125,8.0,0.15625,0.15625,0.03125,0.203125,0.203125,0.015625,0.0625,0.03125,0.015625,0.03125,0.390625,1.453125,0.984375,0.125,0.09375,0.078125,334R_12_0003.tif,334R_12_0001.tif,334R_12_0002.tif,132,1,132,0.000354242278263,0.00072956411168,0.0186982,0.0503459,0.00375524487587,0.00810638391361,0.00366971106268,0.00780797516927,0.00237363,0.00473204,0.00111655743013,0.00119189511323,0.000732376043191,0.00172436980767,89561,83900,336.323,680.126,52ff887df6f8adfd8057d98f94fd05ac,7ec77e49c72f5ff6183578641398ccc1,29997075858d1f628c8b92392c15924f,0.00917427765671,0.0195199379232,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00475510345108,0.00881636709792,0.00802096123194,0.00917427765671,0.0195199379232,0.00373400781154,0.00794767329469,0.008,0.00917427765671,0.0195199379232,-11.5006735584,-11.0323404535,-11.8887137064,-11.4620758132,-10.7723191338,0.0110405123413,0.0105004267604,0.0476360034352,0.0222480493715,0.0220746476496
504.0,504.0,17.0,2.0,17.0,504.0,0.25,3.46875,3.28125,3.515625,0.03125,0.015625,0.015625,4.671875,4.390625,4.390625,0.109375,0,0,0.828125,0.796875,8.46875,0.171875,0.15625,0.03125,0.234375,0.203125,0.03125,0.140625,0.03125,0.015625,0.03125,0.390625,1.46875,1.0,0.125,0.078125,0.09375,334R_13_0003.tif,334R_13_0001.tif,334R_13_0002.tif,133,1,133,0.00036129145883,0.000735681969672,0.0445289,0.0575798,0.00437469132389,0.00996161048698,0.00429643411189,0.00969004631042,0.00275826,0.00704549,0.00108206371191,0.00116114349411,0.00110874391397,0.00201648446526,92416,86122,404.291,857.914,b6118969957e356f8ca2ef1ef87387a9,b70f127dffbfa9ff357e308650fa6eb1,be2e11570d2e2f986a8f4c347ce27011,0.0107410852797,0.0242251157761,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00533889716542,0.0107177734375,0.00822562935287,0.0107410852797,0.0242251157761,0.00430177270369,0.00971167186101,0.008,0.0107410852797,0.0242251157761,-11.3837475639,-11.1084251989,-11.914791304,-11.3221948,-10.9587499147,0.00832304073371,0.00916816903678,0.037062540906,0.0171739731343,0.0123338839472
498.0,498.0,25.0,1.0,15.0,498.0,0.234375,3.734375,3.453125,3.078125,0.015625,0.03125,0.015625,4.671875,4.25,4.390625,0.09375,0,0,0.8125,0.796875,7.921875,0.203125,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.5,1.03125,0.109375,0.09375,0.09375,334R_14_0003.tif,334R_14_0001.tif,334R_14_0002.tif,134,1,134,0.000327506102622,0.000690339133143,0.0507729,0.0497838,0.00429683800448,0.00900843826899,0.00410654721782,0.00875860266387,0.00264946,0.0054501,0.00111013665782,0.00108523430209,0.00204984626917,0.00185105138762,90079,92146,387.055,830.092,69da089a6a6357a5e46395434a80c588,6412c74396a8ee967c05450ff740bc61,1ac447d5b554b0ed3f174fe158943028,0.0102663680445,0.0218965066597,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00497390382802,0.00969534822526,0.00795676436285,0.0102663680445,0.0218965066597,0.0041252723559,0.00861716209643,0.008,0.0102663680445,0.0218965066597,-11.4785905305,-11.1197616518,-11.8319695396,-11.3998703067,-10.8347548812,0.012864602761,0.00710191988081,0.049428213644,0.0188013696122,0.0145555141236
457.0,457.0,26.0,4.0,39.0,457.0,0.203125,3.8125,3.03125,3.21875,0.015625,0.03125,0.015625,4.671875,4.1875,4.328125,0.078125,0,0,0.828125,0.8125,8.0625,0.15625,0.15625,0.03125,0.21875,0.203125,0.03125,0.140625,0.015625,0.015625,0.03125,0.390625,1.46875,0.984375,0.125,0.078125,0.09375,334R_15_0003.tif,334R_15_0001.tif,334R_15_0002.tif,135,1,135,0.000309414230287,0.000639914534986,0.0495658,0.0586987,0.00380433338824,0.00780378433437,0.00367599818856,0.00747708976269,0.00208897,0.00424812,0.00126585483177,0.00116038896238,0.00133824564615,0.00209709518366,78998,86178,300.535,672.515,38808e7228eef8ccc5d90f439493f7c1,e530b276bec88f7587169dc8444d7913,b8f06a4016bb8fd104e6ceca6d1872ce,0.00918999547139,0.0186927244067,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.0047395114241,0.00810404742955,0.00792934643706,0.00918999547139,0.0186927244067,0.00371390404004,0.00728878836694,0.008,0.00918999547139,0.0186927244067,-11.54118419,-11.2317637403,-11.7729579414,-11.5245623525,-11.0626087417,0.0116521718964,0.00915454810536,0.0665355840897,0.0168669507105,0.0158917664164
450.0,450.0,23.0,8.0,70.0,450.0,0.25,3.84375,3.015625,3.265625,0.015625,0.03125,0.015625,4.578125,4.265625,4.203125,0.09375,0,0.015625,0.8125,0.84375,7.765625,0.1875,0.171875,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.40625,1.453125,0.984375,0.125,0.09375,0.09375,334R_16_0003.tif,334R_16_0001.tif,334R_16_0002.tif,136,1,136,0.000264606322162,0.00050904462114,0.0494868,0.0575946,0.00327250769312,0.00542041872712,0.00313425296918,0.00500945840031,0.00178147,0.00228103,0.00148694462618,0.00139200155904,0.00147198742514,0.00204583310941,67252,71839,220.083,389.397,7e1e8166198f7040d1fce2285c32af84,11293b0469c7995d64c61db82cba352d,a1c8a498ec037e35f4c6a81788685eaa,0.00783563242294,0.0125236460008,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00401535573836,0.00582803646934,0.00789306532694,0.00783563242294,0.0125236460008,0.0030919994078,0.00477357259781,0.008,0.00783563242294,0.0125236460008,-11.5421318675,-11.4168435186,-11.6569367525,-11.5140224996,-11.3226993339,0.0140987558137,0.0169083511798,0.164064976349,0.0250250677637,0.0258717100774
985.0,985.0,178.0,102.0,260.0,985.0,0.265625,3.5,3.265625,3.53125,0.015625,0.015625,0.03125,4.828125,3.109375,3.015625,0.125,0,0.015625,0.8125,0.8125,9.09375,0.21875,0.21875,0.03125,0.203125,0.203125,0.03125,0.15625,0.03125,0.046875,0.03125,0.390625,1.515625,1.03125,0.125,0.09375,0.09375,334R_17_0003.tif,334R_17_0001.tif,334R_17_0002.tif,137,1,137,0.00088205258362,0.0020412565209,0.0610274,0.0562348,0.00483236690438,0.0082155239857,0.00393476895988,0.00633782194927,0.00184222,0.00213056,0.000709521782319,0.000723316841709,0.00346102730715,0.00576303787164,140940,138252,681.074,1135.81,416118adfc40bd606e945ff808327eb9,cdcc99b881a6e42548d2dbcabaef2d20,677209de2472853bc324e31bd23e29cd,0.0098369223997,0.0158445548732,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00535184420072,0.00784763501451,0.00789306532694,0.0098369223997,0.0158445548732,0.00438995510194,0.00699903688639,0.008,0.0098369223997,0.0158445548732,-11.5342396591,-11.5206275034,-11.5636836094,-11.5106877463,-11.4378402739,0.0598205809252,0.0798020340087,0.494665936134,0.0888152583735,0.128481533715
477.0,477.0,33.0,15.0,83.0,477.0,0.21875,3.71875,3.546875,3.15625,0.015625,0.03125,0.015625,4.625,4.375,4.421875,0.078125,0,0,0.8125,0.8125,7.96875,0.15625,0.15625,0.03125,0.203125,0.203125,0.03125,0.15625,0.015625,0.03125,0.015625,0.390625,1.46875,0.984375,0.125,0.078125,0.09375,334R_18_0003.tif,334R_18_0001.tif,334R_18_0002.tif,138,1,138,0.000348271452822,0.000582430977374,0.0528905,0.0477612,0.0035089113764,0.00513185065745,0.00318892835639,0.00469812378287,0.0018049,0.00209627,0.00124716270485,0.00113439134233,0.00210125803115,0.00202542822782,80182,88153,281.352,452.388,69f87adfe71786919fa7dd4fcfac9e0c,79b8c934f8dfa43618898cfc546bd098,5d342f7537d625d6d7459b1d79b95ab4,0.00797232089099,0.0117453094572,Till,2012-03-15 something something,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,G:\Till\2012-03-15 something something,65535,65535,65535,0.00403208711525,0.00535184420072,0.00789306532694,0.00797232089099,0.0117453094572,0.00313857666802,0.00438585102592,0.008,0.00797232089099,0.0117453094572,-11.5604515108,-11.3985817557,-11.7253542026,-11.535064582,-11.255018518,0.0253324915096,0.0218708075431,0.172556108632,0.0336986392499,0.0421812668614
